new_id,prob
13087,0.04212
13090,5e-05
13091,0.01928
13094,0.74678
13097,0.41656
13098,0.01496
13101,0.09936
13102,0.99589
13103,0.00613
13106,0.03975
13107,0.04742
13109,0.03361
13110,0.92466
13111,0.98376
13113,0.00115
13114,0.99182
13115,0.1448
13116,0.87551
13117,0.00925
13118,0.00232
13119,0.99692
13120,0.00017
13126,0.01344
13127,0.9439
13129,0.99474
13130,0.63138
13132,0.88893
13133,0.64017
13137,0.52321
13140,0.9949
13142,0.99906
13143,0.96438
13147,0.39377
13148,0.15792
13149,0.75687
13151,0.00092
13152,0.98786
13154,0.51174
13155,0.08593
13157,0.63295
13161,0.83644
13163,0.92784
13165,0.23882
13168,0.03311
13169,0.97836
13170,0.99521
13173,0.13748
13174,0.97496
13176,0.00135
13179,0.36986
13180,0.00937
13184,0.22097
13185,0.01194
13186,0.8488
13188,0.3022
13191,0.03814
13193,0.28284
13194,0.69233
13197,0.00375
13198,0.06033
13200,0.13563
13202,0.00313
13203,0.97866
13205,0.48384
13206,0.96057
13208,0.96611
13209,0.99486
13210,0.19958
13212,0.02278
13213,0.45747
13214,0.1377
13217,0.00133
13219,0.24627
13220,0.002
13223,0.95967
13224,0.13448
13225,0.05829
13226,0.1411
13227,0.00872
13228,0.22196
13230,0.03364
13232,0.75966
13233,0.6664
13235,0.15541
13240,0.79901
13242,0.15976
13243,0.00306
13249,0.00346
13251,0.01763
13253,0.07458
13254,0.93648
13255,0.7138
13259,0.00023
13261,0.9186
13262,0.92486
13263,0.06547
13264,0.85125
13266,0.18984
13269,0.00044
13270,0.07149
13273,0.22242
13275,0.02755
13280,0.49111
13283,0.99895
13285,0.00541
13288,0.45512
13295,0.9718
13296,0.87297
13298,0.98852
13304,0.99796
13306,0.83792
13310,0.00354
13311,0.97483
13313,0.00099
13314,0.99518
13315,0.95558
13318,0.97291
13319,8e-05
13320,0.98322
13324,0.17373
13325,0.2214
13327,0.9901
13328,0.57891
13330,0.98151
13331,0.99985
13334,0.04955
13338,0.99938
13346,0.0057
13348,0.99661
13351,0.00082
13356,0.8726
13357,0.11254
13359,0.06484
13360,0.99973
13361,0.99989
13363,0.04169
13364,0.97351
13365,0.00278
13366,0.99044
13368,0.99708
13370,0.96035
13371,0.27161
13374,0.39807
13376,0.36524
13377,0.95346
13381,0.93787
13383,0.11279
13386,0.82673
13387,0.97514
13388,0.00053
13389,0.01841
13390,0.26552
13391,0.06142
13392,0.00713
13394,0.09363
13398,0.73867
13401,0.99538
13403,0.00014
13406,0.00522
13407,0.99756
13410,0.98875
13411,0.01612
13415,0.03093
13416,0.96571
13417,0.38975
13419,0.89122
13420,0.9857
13421,0.00049
13425,0.02384
13426,0.03462
13430,0.79877
13431,0.28777
13432,0.9966
13433,0.9523
13434,0.03779
13437,0.00924
13438,0.69864
13439,0.00189
13440,0.24013
13443,0.00122
13446,0.76176
13449,0.99752
13453,0.55189
13454,0.02764
13457,0.99046
13461,0.00101
13463,0.99146
13464,0.25589
13467,0.00366
13472,0.16666
13473,0.98046
13474,0.33536
13475,0.37626
13476,0.95416
13482,0.98162
13484,0.22132
13485,0.01319
13489,0.99369
13491,0.32917
13493,0.95489
13494,0.93611
13497,0.98331
13499,0.12591
13501,0.99985
13502,0.03221
13503,0.02504
13504,0.85326
13505,0.99586
13506,0.00254
13507,0.31486
13509,0.02246
13510,0.24458
13512,0.00634
13514,0.35002
13518,0.988
13520,0.45678
13521,0.62657
13522,0.99075
13523,0.94783
13526,0.9923
13528,0.75916
13529,0.00645
13530,0.99798
13531,0.97903
13533,0.98482
13537,0.94271
13538,0.82124
13539,0.01479
13540,0.01199
13541,0.36168
13542,0.00056
13544,0.00037
13549,0.04015
13550,0.03345
13552,0.00712
13553,0.04672
13555,0.97468
13556,0.00466
13558,0.83592
13563,0.09945
13566,0.9987
13568,0.00051
13571,0.50503
13572,0.04704
13574,0.03154
13576,0.98238
13579,0.58664
13580,0.08495
13581,0.93502
13582,0.00813
13583,0.93679
13584,0.25844
13591,0.40652
13592,0.01451
13593,0.72831
13595,0.02162
13596,0.99835
13597,0.00958
13598,0.80858
13599,0.99378
13600,0.0836
13602,0.98172
13607,0.98606
13608,0.79734
13610,0.01133
13611,0.99943
13614,0.98264
13616,0.91637
13617,0.20421
13619,0.01446
13625,0.05059
13630,0.77432
13636,0.00652
13637,0.54551
13638,0.98415
13639,0.00092
13640,0.00016
13650,0.05107
13651,0.00017
13653,0.87161
13655,0.95601
13656,0.78653
13658,0.27164
13665,0.82777
13667,0.04472
13668,0.89663
13669,0.48196
13674,0.07342
13675,0.72048
13676,0.0072
13677,0.05961
13678,0.01805
13679,0.90434
13680,0.98614
13681,0.23039
13682,0.99152
13683,0.66208
13684,0.99297
13685,0.9167
13687,0.97679
13688,0.99809
13691,0.00632
13695,0.00615
13696,0.5938
13698,0.98876
13699,0.00047
13701,0.00305
13710,0.00179
13711,0.0913
13712,0.09131
13714,0.33572
13715,0.0018
13718,0.98172
13724,0.99148
13725,0.00699
13726,0.72907
13727,0.03689
13728,0.09939
13730,0.54534
13736,0.00331
13737,0.14284
13739,0.99408
13744,0.96111
13746,0.77474
13747,0.9692
13748,0.87286
13749,0.79923
13751,0.98173
13753,0.7762
13757,0.96269
13762,0.17349
13770,0.8889
13771,0.98473
13772,0.99608
13773,0.00028
13774,0.73512
13776,0.29143
13779,0.99605
13783,0.0134
13785,0.95156
13787,0.69759
13791,0.98413
13793,0.26916
13794,0.9931
13800,0.89155
13801,0.86919
13803,0.90198
13804,0.81047
13806,0.95542
13807,0.0009
13809,0.00463
13812,0.70717
13813,0.99622
13814,0.62287
13817,0.00015
13818,0.07566
13819,0.9854
13820,0.84987
13822,0.99418
13824,0.99541
13825,0.93923
13827,0.0115
13828,0.01186
13830,0.0357
13838,0.98046
13839,0.40414
13840,0.96332
13841,0.0312
13845,0.00348
13849,0.75863
13850,0.82393
13854,0.00099
13855,0.00294
13856,0.99928
13860,0.95728
13861,0.32031
13863,0.92329
13865,0.00096
13866,0.93873
13870,0.0
13871,0.99987
13873,0.99805
13875,0.46836
13876,0.88719
13880,0.65726
13881,0.99567
13884,0.0001
13885,0.00047
13889,0.43751
13890,0.94305
13893,0.14413
13896,0.73872
13897,0.53145
13900,0.5909
13902,0.01307
13903,0.99301
13904,0.8058
13906,0.92692
13907,0.0238
13908,0.94722
13910,0.77764
13911,0.01922
13912,0.01953
13913,0.49805
13915,0.11552
13916,0.29495
13917,0.90452
13919,0.73245
13920,0.00213
13923,0.40465
13925,0.73105
13926,0.86849
13927,0.8292
13928,0.97402
13932,0.99902
13934,0.08496
13935,0.1327
13936,0.00052
13937,0.81788
13939,0.00038
13940,0.0583
13941,0.00333
13942,0.9982
13943,0.03815
13945,0.02294
13946,0.41778
13947,0.02848
13951,0.00534
13954,0.00284
13956,0.1933
13957,0.99864
13960,0.96803
13961,0.96681
13963,0.97103
13964,0.04934
13967,0.00685
13968,0.86235
13971,0.99367
13972,0.08125
13973,0.6364
13979,0.78925
13980,0.51483
13982,0.22111
13984,0.98591
13985,0.04307
13988,0.00361
13989,0.92662
13990,0.06049
13991,0.99559
13993,0.05186
13996,0.99252
13999,0.67125
14000,0.00543
14001,0.49234
14002,0.30859
14005,0.00047
14007,0.01831
14008,0.98887
14009,0.99677
14010,0.54074
14011,0.63938
14014,0.95659
14015,0.99275
14017,0.98505
14018,0.36933
14023,0.93378
14024,0.00089
14026,0.25965
14028,0.00014
14031,0.2312
14034,0.24651
14038,0.94874
14039,0.38711
14042,0.86389
14043,0.43618
14048,0.26659
14049,0.00296
14051,0.86369
14055,0.63873
14057,0.08628
14058,0.82172
14059,0.8076
14061,0.98595
14062,0.5286
14063,0.00037
14065,0.12548
14066,0.05832
14067,0.83233
14069,0.86117
14074,0.07921
14075,0.95297
14077,0.00426
14081,0.87101
14084,0.9582
14085,0.03864
14087,0.71306
14088,0.97484
14089,0.15041
14091,0.99566
14093,0.99671
14094,0.97681
14096,0.1467
14097,0.03262
14098,0.9778
14100,0.92347
14103,0.74009
14104,0.9746
14109,0.99521
14111,0.73717
14113,0.02965
14114,0.05426
14115,4e-05
14116,0.01327
14118,0.22967
14119,0.57028
14120,0.98114
14122,0.00251
14124,0.13685
14125,0.60558
14126,0.90514
14127,0.96345
14134,0.02326
14136,0.08453
14137,0.00179
14140,0.70173
14142,0.91247
14144,0.00934
14145,0.02708
14146,0.00084
14152,0.2839
14157,0.99732
14159,0.0021
14160,0.98217
14163,0.52243
14164,0.0208
14166,0.9993
14174,0.80519
14175,0.9708
14177,0.1523
14178,0.09722
14184,0.02392
14186,0.78074
14188,0.94048
14189,0.08567
14193,0.07431
14195,0.05889
14201,0.45869
14202,0.00141
14203,0.42987
14206,0.93611
14208,0.18691
14209,0.00029
14211,0.01354
14212,0.97825
14215,8e-05
14218,0.12672
14220,0.97769
14221,0.60548
14222,0.67459
14223,0.01993
14225,0.22573
14227,0.92381
14229,0.48706
14236,0.45989
14237,0.99327
14238,0.96736
14244,0.00864
14245,0.68531
14247,0.00299
14249,0.99815
14250,0.07124
14256,0.63806
14257,0.10161
14259,0.82124
14260,0.99946
14261,0.36423
14262,0.17532
14265,0.81791
14266,0.05364
14267,0.86144
14268,0.0041
14269,0.99033
14273,0.97911
14274,0.5836
14275,0.0015
14277,0.96326
14279,0.07081
14285,0.00042
14287,0.12323
14288,0.00454
14290,0.88071
14291,0.86985
14292,0.02015
14293,0.13059
14294,0.04596
14295,0.0215
14298,0.35554
14303,0.32787
14305,0.99734
14306,0.00289
14309,0.83161
14311,0.98315
14317,0.9813
14319,0.71424
14322,0.98397
14324,0.39607
14325,0.73373
14327,0.50332
14328,0.14335
14330,0.93639
14333,0.93112
14335,0.56631
14336,0.97081
14339,0.82532
14341,0.01182
14342,0.00046
14343,0.83301
14344,0.03985
14345,0.00462
14348,0.83284
14349,0.95819
14350,0.63582
14351,0.85072
14352,0.85081
14353,0.96445
14355,0.98707
14356,0.30931
14357,0.10282
14359,0.99926
14363,0.44395
14364,0.95862
14369,0.88988
14370,0.52452
14371,0.99567
14372,0.09609
14376,0.00935
14377,0.99013
14379,0.00643
14380,0.01116
14381,0.03572
14384,0.05606
14385,0.96899
14389,0.54218
14392,0.99317
14393,0.00538
14395,0.96197
14396,0.6839
14397,0.04098
14398,0.9702
14399,0.14248
14400,0.03588
14403,0.00098
14404,0.00758
14405,0.99958
14407,0.33339
14409,0.33391
14412,0.98413
14413,0.09971
14414,0.29343
14415,0.83056
14416,0.04964
14418,0.99282
14420,0.9091
14422,0.03956
14426,6e-05
14427,0.45583
14428,0.87395
14430,0.10399
14435,0.45755
14436,0.9348
14437,0.00234
14439,0.87537
14440,0.98248
14441,0.39635
14443,0.99689
14444,0.98538
14450,0.97892
14451,0.98834
14453,0.9808
14454,0.00436
14457,0.97385
14459,0.97661
14460,0.00929
14461,0.86656
14465,0.44296
14467,0.99903
14474,0.0003
14478,0.01257
14480,0.95905
14482,0.21833
14484,0.44045
14485,0.98284
14486,0.91223
14487,0.06742
14489,0.00017
14490,0.98735
14491,0.71076
14494,0.62932
14497,0.00385
14498,0.00029
14499,0.00048
14505,0.00699
14507,0.97132
14508,0.94255
14509,0.80033
14510,0.98222
14511,0.17944
14512,0.89606
14515,0.02393
14516,0.99837
14517,0.25793
14519,0.12442
14521,0.16696
14522,0.99809
14527,0.23258
14528,0.8988
14530,0.00457
14531,0.29301
14535,0.98068
14536,0.00651
14537,0.76962
14538,0.9549
14542,0.88083
14549,0.02846
14550,0.02281
14551,0.02068
14552,0.86296
14553,0.13779
14555,0.97273
14556,0.99537
14557,0.03399
14558,0.00424
14559,0.96925
14565,0.00104
14568,0.92927
14573,0.99961
14575,0.14539
14578,0.00066
14580,0.93569
14581,0.96378
14591,0.64914
14593,0.99295
14596,2e-05
14597,0.99579
14598,0.9952
14604,0.00081
14605,0.85128
14610,0.99897
14611,0.40023
14614,0.84074
14615,0.91931
14616,0.07983
14618,1e-05
14620,0.74095
14622,0.88308
14623,0.00359
14625,0.79329
14627,0.9371
14628,0.00159
14629,0.31455
14630,0.97242
14631,0.99689
14635,0.00128
14636,0.99753
14638,0.00157
14639,0.53154
14640,0.0198
14641,0.01489
14642,0.00606
14643,0.96521
14646,0.00736
14647,0.09035
14654,0.85549
14657,0.15552
14658,0.01228
14659,0.07895
14660,0.89464
14661,0.00104
14662,0.00071
14667,0.08985
14668,0.1546
14669,0.13711
14670,0.94542
14671,0.92521
14672,0.00497
14673,0.09911
14674,0.01088
14675,0.02482
14676,0.81001
14677,0.02286
14679,0.46455
14680,0.94014
14684,0.09151
14685,0.09651
14688,0.54291
14691,0.84763
14692,0.41519
14693,0.95525
14694,0.17037
14696,0.01103
14697,0.99938
14702,0.00776
14703,0.03652
14705,0.73253
14708,0.57301
14712,0.59427
14715,0.98598
14717,0.70666
14720,0.98897
14722,0.98275
14725,0.98266
14726,0.29446
14730,0.37474
14732,0.87418
14734,0.36304
14735,0.18779
14736,0.03016
14737,0.81614
14739,0.99315
14740,0.33214
14743,0.98791
14745,0.902
14746,0.99867
14748,0.27604
14750,0.00024
14752,0.00385
14753,0.02196
14754,0.87793
14756,0.3648
14757,0.99592
14758,0.99092
14760,0.67228
14764,0.85277
14766,0.85482
14770,0.14829
14772,0.0723
14774,0.80888
14777,0.15548
14780,0.02346
14781,0.97488
14782,0.93608
14783,9e-05
14786,0.91266
14787,8e-05
14788,0.98855
14791,0.00672
14793,0.2874
14795,0.25289
14796,0.02322
14797,0.97808
14800,0.00052
14801,0.50992
14802,0.10536
14804,0.03379
14805,0.03556
14808,0.17132
14809,0.9832
14811,0.03193
14815,0.09081
14816,0.00301
14819,0.09114
14821,0.96328
14824,0.21488
14826,0.01155
14827,0.82809
14829,0.636
14832,0.03357
14833,0.1331
14834,0.00229
14837,0.97545
14840,0.99079
14842,0.01107
14844,0.05809
14845,0.99195
14847,0.62527
14848,0.00406
14850,0.83516
14853,0.85751
14856,0.00349
14858,0.1789
14860,0.00117
14861,0.01556
14863,0.00705
14868,0.94927
14870,0.52513
14872,0.94245
14873,0.98381
14875,0.77109
14877,0.00066
14878,0.12309
14879,4e-05
14882,0.86255
14884,0.91516
14887,0.28173
14888,0.08711
14889,0.79113
14890,0.95154
14891,0.28913
14893,0.97247
14898,0.00055
14899,0.62187
14901,0.99217
14902,0.23039
14904,0.98509
14906,0.00547
14907,0.5596
14910,0.79494
14911,0.97511
14913,0.99991
14915,0.94841
14917,0.00374
14921,0.00174
14922,4e-05
14923,0.75646
14926,0.01308
14927,0.99084
14928,0.00171
14930,0.00728
14931,0.11667
14932,0.6382
14933,0.54132
14934,0.17907
14935,0.97502
14939,0.99344
14940,0.48334
14943,0.02805
14947,0.73172
14948,0.09522
14949,0.22349
14952,0.99578
14953,0.00398
14954,0.18683
14955,0.00204
14958,0.91088
14959,0.00917
14960,0.00012
14962,0.63211
14963,0.18055
14964,0.97191
14966,0.99488
14967,0.73789
14969,0.35048
14971,0.04064
14972,0.67328
14974,0.17752
14975,0.93464
14977,0.06442
14978,0.28025
14981,0.99781
14983,0.0729
14986,0.93777
14987,0.82822
14988,0.00586
14989,0.99675
14992,0.95435
14994,0.51078
14998,0.00012
15000,0.93722
15001,0.70517
15005,0.2429
15006,0.0695
15007,0.49301
15008,0.51057
15009,0.96592
15011,0.1503
15014,0.83946
15015,0.41802
15019,0.26935
15020,0.94106
15021,0.50814
15023,0.12901
15025,0.87883
15026,0.01285
15027,0.99927
15029,0.71561
15031,0.30935
15034,0.87472
15035,0.0067
15036,0.85119
15037,0.00052
15039,0.84635
15041,0.15777
15046,4e-05
15047,0.96182
15049,0.95009
15053,0.87538
15054,0.92106
15058,0.0118
15063,0.70465
15065,0.98338
15066,0.86994
15068,0.23358
15069,0.04932
15071,0.58614
15072,0.99757
15074,0.95709
15075,0.00417
15076,0.19027
15077,0.00482
15079,0.1072
15080,0.00543
15081,0.73472
15082,0.93979
15083,0.49255
15084,0.97312
15087,0.31959
15091,0.94352
15092,0.16557
15093,0.08469
15096,0.32764
15097,0.00112
15100,0.00657
15103,0.97296
15104,0.50184
15106,0.06046
15109,0.99804
15110,0.16744
15113,0.92109
15114,0.99399
15115,0.00917
15120,0.17929
15128,0.01057
15129,0.00142
15134,0.82241
15139,0.99286
15141,0.28336
15142,0.96032
15143,0.77147
15144,0.00447
15145,0.98413
15146,0.75011
15149,0.99251
15154,0.82893
15157,0.00327
15159,0.75215
15160,0.60412
15161,0.98214
15162,0.00078
15164,0.3277
15166,0.97327
15169,0.1737
15170,0.99126
15172,0.96933
15173,0.94971
15176,0.19921
15182,0.03809
15183,0.96679
15184,0.27489
15186,0.52978
15187,0.8833
15189,0.98056
15191,0.13259
15193,0.25649
15196,0.00064
15197,0.00017
15198,0.07345
15205,0.95928
15206,0.00244
15208,0.03832
15211,0.99718
15213,0.99287
15214,0.97549
15217,0.63986
15221,0.86636
15228,0.99363
15230,0.97567
15231,0.67844
15235,0.3318
15241,0.88384
15244,0.9547
15245,0.95419
15247,0.01006
15248,0.51663
15251,0.30403
15252,0.74578
15254,0.86095
15256,0.96214
15257,0.04362
15258,0.01505
15259,0.99875
15260,0.41146
15261,0.89094
15262,0.00734
15265,0.99169
15267,0.88807
15270,0.16736
15271,0.44103
15272,0.06087
15273,0.9998
15274,0.99512
15277,0.99754
15279,0.71952
15282,0.0254
15283,0.98771
15284,0.78182
15285,0.88828
15286,0.99482
15287,0.95692
15290,0.98165
15291,0.01591
15293,0.07776
15294,0.45676
15299,0.79925
15302,0.96319
15304,0.0
15305,0.04139
15307,0.98297
15311,0.73878
15312,0.04953
15313,0.36476
15314,0.05497
15315,0.97536
15316,0.05507
15318,0.0114
15320,0.03596
15323,0.96949
15324,0.25125
15326,0.81558
15331,0.99619
15332,0.96432
15334,4e-05
15338,0.96104
15339,0.97523
15341,0.04069
15342,0.07752
15344,0.98701
15346,0.05244
15351,0.9694
15352,0.974
15355,0.0491
15359,0.99365
15361,0.98149
15362,0.99828
15363,0.97554
15364,0.2729
15367,0.58502
15372,0.06771
15376,0.99605
15377,0.62972
15379,0.95162
15380,0.72944
15382,0.48581
15384,0.97592
15385,0.45234
15388,0.73847
15391,0.24039
15393,0.03255
15396,0.00017
15397,0.00243
15398,0.89036
15400,0.9722
15401,0.89908
15403,0.65391
15406,0.00538
15407,0.9979
15408,0.67259
15410,0.18484
15412,0.79431
15413,0.95551
15417,0.64449
15420,0.99482
15423,0.88798
15425,0.03254
15426,0.3343
15427,0.92593
15429,0.85458
15430,0.3833
15431,0.77356
15433,0.70638
15435,0.01047
15438,0.00306
15440,0.68886
15445,0.98346
15446,0.202
15447,0.95448
15448,0.02816
15453,0.95714
15454,0.00545
15457,0.78278
15459,0.25927
15460,0.00152
15461,0.01181
15464,0.86255
15466,0.00043
15467,0.12402
15469,0.09354
15470,0.33312
15471,0.872
15472,0.86224
15473,0.78604
15474,0.88292
15476,0.99718
15477,0.00577
15478,0.02869
15479,0.13511
15480,0.63621
15481,0.844
15482,0.24041
15483,0.0166
15484,0.06343
15485,0.99421
15487,0.99115
15493,0.00019
15494,0.0006
15497,0.00391
15498,0.02046
15500,0.22958
15504,0.24404
15507,0.66322
15508,0.24684
15509,0.00467
15515,0.88386
15516,0.8474
15517,0.00023
15524,0.04497
15527,0.56814
15530,0.00062
15531,0.96934
15532,0.15871
15534,0.71797
15537,0.94899
15538,0.01161
15539,0.17792
15540,0.01926
15541,0.31861
15543,0.00501
15545,0.02821
15546,0.20848
15547,0.71225
15548,0.03257
15554,0.97274
15556,0.02037
15557,0.00229
15558,0.9331
15559,0.00475
15560,0.85092
15562,0.93063
15564,0.91555
15565,0.0026
15569,0.30301
15571,0.31597
15578,0.0849
15579,0.86945
15580,0.20379
15582,0.16335
15583,0.86093
15584,0.77453
15585,0.00028
15588,0.99453
15589,0.00116
15590,0.90872
15592,0.97853
15597,0.04857
15599,0.96025
15600,0.96326
15601,0.91413
15604,0.90726
15607,0.54406
15608,0.50338
15609,0.16277
15610,0.96485
15611,0.00135
15614,0.96046
15615,0.16845
15617,0.5306
15621,0.90026
15624,0.04192
15625,0.00442
15630,0.00018
15634,0.38519
15637,0.98302
15638,0.99948
15639,0.98343
15641,0.97624
15644,0.04019
15649,0.88678
15651,0.5699
15652,0.16975
15653,0.91543
15654,0.98482
15655,0.82371
15656,0.01147
15657,0.98298
15658,0.97956
15660,7e-05
15662,0.87056
15665,0.67009
15668,0.97608
15672,0.00481
15674,0.98964
15675,7e-05
15677,0.999
15680,0.43817
15681,0.49328
15684,0.81676
15685,0.00025
15687,0.00747
15693,0.99097
15698,0.00217
15699,0.639
15700,0.04204
15702,0.01756
15704,0.87535
15707,0.01924
15708,0.90735
15709,0.90608
15710,0.00084
15712,0.46093
15713,0.08812
15714,0.99584
15715,0.98207
15716,0.87386
15717,0.64241
15719,0.68218
15721,0.97568
15722,0.91251
15723,0.00157
15726,0.02237
15727,0.85556
15728,0.92713
15730,0.00654
15733,0.78389
15736,0.15456
15741,0.08751
15744,0.00424
15746,0.1615
15749,0.95529
15750,0.94828
15751,0.73119
15757,0.02927
15758,0.9994
15759,0.96087
15760,0.93928
15761,0.03132
15763,0.01717
15764,0.91878
15765,0.28191
15766,0.95725
15767,0.0278
15771,0.14837
15777,0.95059
15778,0.71981
15779,0.98056
15780,0.00182
15781,0.60918
15782,0.80623
15783,0.87847
15785,0.19001
15787,0.56554
15788,0.02329
15789,0.52015
15791,0.89393
15793,0.98632
15794,0.03012
15795,0.02335
15797,0.98331
15799,0.99412
15801,0.01713
15802,0.73955
15803,0.11416
15805,0.95393
15806,0.0002
15807,0.80409
15808,0.99374
15810,0.96121
15812,0.01597
15813,0.0167
15815,0.97988
15817,0.97567
15823,0.99668
15824,0.80435
15825,0.09283
15826,0.0351
15827,0.31585
15828,0.99506
15829,0.10535
15830,0.87153
15831,0.98459
15833,0.00486
15834,0.25947
15835,0.04047
15838,0.07199
15841,0.98456
15842,0.86434
15843,0.88919
15844,0.00435
15846,0.00035
15848,0.06191
15849,0.00117
15851,0.82435
15855,0.02187
15857,0.00015
15858,0.16808
15859,0.00345
15860,0.97648
15861,0.64509
15865,0.09334
15867,0.01261
15869,0.23899
15871,0.98487
15874,0.99837
15877,0.04463
15879,0.1638
15880,0.85446
15883,0.05421
15885,4e-05
15886,0.9985
15887,0.00667
15888,0.02738
15889,0.15661
15892,0.0003
15893,0.0571
15894,0.02829
15895,0.28616
15896,0.96277
15899,0.05006
15902,0.17171
15903,0.51538
15904,0.96255
15905,0.99287
15912,0.09675
15913,0.04956
15916,0.01066
15917,0.70867
15923,0.00454
15924,0.93546
15926,0.67982
15930,0.94648
15933,0.00094
15935,0.43097
15940,0.15013
15942,0.02818
15943,0.00084
15944,0.25963
15946,0.88887
15947,0.78503
15948,0.98745
15949,0.92553
15950,0.99945
15952,0.11345
15953,0.16579
15956,0.0176
15957,0.97106
15958,0.40539
15959,0.00637
15961,0.97532
15962,0.99471
15963,0.87695
15965,0.92395
15966,0.24726
15967,0.40977
15970,0.9432
15971,0.95249
15973,0.00231
15977,0.00654
15979,0.71939
15981,0.01814
15985,7e-05
15991,0.35502
15992,0.67745
15993,0.75954
15997,0.99471
16001,0.86415
16002,0.0019
16003,0.51443
16004,0.00165
16006,0.65619
16009,0.9983
16010,0.0001
16012,0.99806
16016,0.84485
16018,0.98232
16019,0.07255
16020,0.00764
16023,0.78721
16024,0.93521
16026,0.74648
16027,0.01895
16028,0.23244
16029,0.00777
16033,0.88898
16034,0.32007
16035,0.97724
16042,0.07366
16047,0.99692
16049,0.9384
16051,0.21665
16053,0.04018
16055,0.82172
16056,0.00277
16059,0.98564
16060,0.10396
16061,0.04874
16065,0.00074
16066,0.06001
16067,0.65107
16068,0.9618
16071,0.77939
16074,0.11959
16078,0.9841
16079,0.01014
16081,0.98901
16082,0.9986
16084,0.01019
16087,0.30669
16088,0.00091
16089,0.06268
16094,0.03657
16095,0.99818
16097,0.67284
16099,0.65795
16102,0.03698
16106,0.20284
16107,0.43107
16108,0.96489
16109,0.06949
16110,0.97852
16111,0.98003
16112,0.47782
16113,0.00137
16114,0.0245
16116,0.86
16117,0.97431
16118,0.66693
16119,0.88151
16122,0.32434
16131,0.61671
16132,0.00188
16135,0.27282
16137,0.80785
16138,0.01911
16142,0.94818
16145,0.99161
16147,0.32118
16148,0.09413
16149,0.26782
16150,0.89582
16152,0.36589
16153,0.89973
16155,0.07061
16156,0.28365
16157,0.10902
16159,0.999
16164,0.84573
16165,0.98861
16167,0.02137
16169,0.99187
16171,0.94261
16172,0.00091
16175,0.08377
16176,0.99207
16177,0.89299
16178,0.98642
16179,0.25084
16180,0.88952
16182,0.31385
16184,0.01059
16185,0.11971
16194,0.00299
16195,0.58635
16196,0.90115
16197,0.13856
16198,0.08676
16199,0.99868
16200,0.59857
16202,0.86635
16205,5e-05
16206,0.01276
16208,0.0011
16209,0.00289
16212,0.5542
16215,0.98973
16217,0.99749
16221,0.27604
16223,0.99819
16229,0.76294
16231,0.82926
16234,0.30661
16235,0.87414
16236,0.97031
16237,0.97756
16238,0.02131
16243,0.1928
16244,0.99591
16245,0.96084
16246,0.04586
16247,0.94101
16249,0.10579
16250,0.00285
16251,0.09941
16252,0.00324
16253,0.98481
16254,0.77751
16257,0.88829
16260,0.10856
16261,0.16706
16262,0.77169
16263,0.99995
16265,0.95856
16266,0.01164
16267,0.34099
16268,0.21066
16270,0.60991
16271,0.0253
16272,0.00502
16277,0.01585
16278,0.00487
16280,0.11489
16281,0.97319
16283,0.89321
16285,0.01427
16286,0.11823
16288,0.1312
16289,0.84555
16291,0.90133
16293,0.52821
16294,0.74956
16298,0.96982
16299,0.95834
16300,0.00304
16301,0.00363
16302,0.07389
16304,3e-05
16305,0.00078
16309,0.86747
16311,0.89741
16314,0.79556
16315,0.99758
16317,0.25344
16320,0.02731
16321,0.99872
16322,0.98185
16323,0.00114
16324,0.04084
16325,0.47605
16328,0.14082
16330,0.05147
16331,0.03102
16338,0.0366
16339,0.27444
16341,0.84785
16346,0.97336
16347,0.95462
16348,0.98305
16349,0.95421
16353,0.93221
16358,0.78985
16361,0.06656
16362,0.00966
16365,0.00364
16366,0.93659
16369,0.73337
16372,0.03954
16373,0.99898
16374,0.98355
16375,0.15678
16377,0.90177
16380,0.12447
16383,0.2333
16384,0.00531
16391,0.00214
16392,0.00056
16393,0.39225
16395,0.99384
16399,0.4684
16402,0.16904
16403,0.00448
16405,0.01367
16406,0.07623
16407,0.00849
16409,0.22017
16413,0.00022
16418,0.00134
16419,0.4386
16422,0.87236
16425,0.05821
16426,0.98915
16427,0.97704
16428,0.96585
16429,0.85753
16431,0.9271
16432,0.99828
16433,0.45847
16434,0.8472
16437,0.92221
16444,0.82014
16446,0.99406
16448,0.00187
16450,0.00482
16452,0.00457
16453,0.46267
16455,0.9831
16456,0.00702
16457,0.99808
16459,0.64086
16460,0.22515
16463,0.93129
16464,0.0003
16466,0.00103
16467,0.00013
16468,0.96387
16470,0.95763
16477,0.02664
16478,0.85091
16479,0.30963
16480,0.99931
16483,0.89691
16484,0.95312
16487,0.01421
16490,0.00014
16491,0.49594
16492,0.92277
16493,0.03626
16494,0.99265
16495,0.93863
16498,0.98031
16499,0.93116
16500,0.3618
16502,0.84736
16504,0.94974
16505,0.90314
16507,0.00042
16510,0.58879
16512,0.88498
16514,0.08702
16515,0.0821
16517,0.09723
16519,0.00551
16520,0.19185
16521,2e-05
16522,0.99778
16524,0.9656
16525,0.99518
16526,0.88148
16530,0.85945
16540,0.60968
16547,0.92119
16549,0.99575
16550,0.99745
16552,0.04574
16553,0.98101
16554,0.77439
16555,0.61582
16556,0.03307
16557,0.00238
16558,0.00031
16559,0.9603
16560,0.37282
16561,0.4434
16562,0.8249
