new_id,prob1
14088,0.98698
14094,0.97367
14096,0.06972
14097,0.03746
14098,0.99337
14102,0.98683
14103,0.50616
14107,0.04804
14110,0.55244
14111,0.51327
14114,0.0861
14115,4e-05
14116,0.02517
14118,0.247
14120,0.98347
14122,0.00902
14124,0.08497
14125,0.47263
14126,0.91068
14127,0.92657
14129,0.31802
14130,0.9036
14132,0.33569
14133,0.98676
14135,0.47101
14136,0.12021
14149,0.99961
14152,0.34389
14153,0.00768
14155,0.99296
14158,0.23156
14159,0.00213
14160,0.98171
14161,0.47713
14163,0.69939
14164,0.00716
14165,0.00311
14166,0.99948
14167,0.00116
14168,0.00121
14171,0.89947
14179,0.52926
14182,0.99481
14183,0.24242
14184,0.01336
14186,0.85087
14187,0.95863
14190,0.01769
14192,0.21533
14193,0.12541
14194,0.55502
14195,0.06148
14196,0.78988
14197,0.98139
14198,0.43245
14200,0.93042
14201,0.54038
14203,0.4081
14204,0.66221
14205,0.04882
14209,0.00053
14211,0.01413
14212,0.98819
14214,0.00097
14218,0.1276
14222,0.594
14223,0.02436
14225,0.16027
14226,0.65914
14227,0.91266
14230,0.07894
14231,0.65304
14233,0.99952
14234,0.06962
14236,0.50823
14237,0.99668
14239,0.99598
14247,0.00158
14248,0.80719
14250,0.09172
14251,0.81841
14252,0.94851
14253,0.93847
14255,0.05212
14256,0.54172
14257,0.10554
14258,6e-05
14259,0.8391
14265,0.72464
14267,0.71541
14270,0.47552
14271,0.02523
14273,0.99406
14274,0.69686
14277,0.97589
14279,0.10259
14281,0.98297
14282,0.98003
14283,0.29053
14285,0.00015
14286,0.95654
14290,0.82803
14291,0.89258
14293,0.06773
14294,0.02055
14295,0.00327
14297,0.14231
14300,0.45765
14304,0.97825
14306,0.00222
14309,0.87155
14310,0.74497
14312,0.66846
14313,0.03197
14314,0.93859
14315,0.47573
14320,0.98009
14322,0.98691
14324,0.42976
14325,0.85945
14330,0.89122
14331,0.99154
14334,0.21388
14335,0.51494
14337,0.22573
14338,0.99826
14341,0.00409
14343,0.85154
14345,0.0098
14346,0.77814
14347,0.94731
14348,0.91478
14349,0.93595
14350,0.77283
14351,0.81895
14352,0.86422
14353,0.958
14355,0.99129
14357,0.16742
14360,0.71666
14361,0.35764
14363,0.2969
14366,0.74301
14367,0.00134
14368,0.99905
14371,0.98771
14372,0.15706
14373,0.08651
14375,0.99785
14378,0.82653
14380,0.00854
14383,0.38987
14384,0.05177
14386,0.94128
14387,0.85057
14388,0.27566
14390,0.99579
14397,0.03858
14398,0.9694
14400,0.02796
14401,0.99069
14404,0.007
14409,0.37254
14410,0.0013
14411,0.11475
14413,0.02534
14416,0.03528
14417,0.07964
14420,0.96568
14422,0.01619
14423,0.05328
14424,0.92258
14428,0.83085
14429,0.99943
14430,0.08123
14434,0.96747
14439,0.82308
14441,0.29017
14444,0.98695
14445,0.62999
14446,0.02209
14448,0.03955
14450,0.97924
14452,0.00296
14454,0.00328
14456,0.99369
14457,0.92696
14459,0.96384
14461,0.70646
14462,0.96366
14467,0.99865
14469,0.84049
14470,0.98658
14472,0.05475
14473,0.97003
14474,0.00012
14476,0.99339
14478,0.00896
14479,0.99316
14482,0.24557
14484,0.42214
14485,0.99459
14486,0.97148
14487,0.06123
14491,0.69422
14493,0.09726
14494,0.52197
14495,0.02444
14498,0.00016
14504,0.89543
14505,0.00656
14506,0.70925
14507,0.98088
14509,0.8979
14511,0.17085
14515,0.02247
14517,0.18464
14518,0.37293
14522,0.99834
14523,0.27668
14525,0.99666
14528,0.78374
14530,0.00592
14533,0.28192
14535,0.95926
14540,0.00937
14541,0.3537
14542,0.86682
14545,0.05569
14546,0.06159
14549,0.09187
14550,0.03463
14552,0.81896
14560,0.88175
14561,0.88666
14562,0.99991
14564,0.00538
14566,0.12937
14568,0.78918
14569,0.03156
14570,0.99946
14572,0.90864
14573,0.99984
14574,0.55544
14576,0.98405
14579,0.52542
14580,0.95373
14582,0.98744
14583,0.9372
14584,0.98664
14587,0.36282
14589,0.08942
14592,0.95132
14593,0.99252
14594,0.1117
14597,0.99832
14598,0.99755
14599,0.96891
14600,0.00567
14601,0.58821
14602,0.9688
14603,0.00924
14605,0.8614
14607,0.94562
14608,0.519
14610,0.99824
14612,0.99732
14613,0.04464
14616,0.10496
14622,0.81356
14623,0.00346
14624,0.34025
14626,0.00018
14627,0.96306
14628,0.00054
14629,0.29972
14631,0.99743
14633,0.00641
14638,0.00351
14639,0.59001
14641,0.02041
14642,0.00885
14645,0.99518
14646,0.00124
14647,0.15037
14652,0.83019
14653,0.99597
14654,0.74955
14657,0.25115
14658,0.01742
14659,0.04839
14660,0.96403
14661,0.00033
14662,0.00125
14664,0.996
14666,0.59212
14668,0.16544
14674,0.02687
14679,0.57206
14680,0.97091
14681,0.93057
14683,0.99847
14688,0.40531
14689,0.00192
14690,0.99053
14692,0.47549
14693,0.86941
14696,0.0196
14697,0.99895
14700,0.12628
14702,0.00642
14704,0.80841
14705,0.85087
14706,0.9778
14707,0.9881
14709,0.99499
14710,0.97147
14711,0.00581
14712,0.41461
14714,0.99973
14715,0.98069
14716,0.6256
14717,0.85558
14719,0.47814
14722,0.96873
14723,0.99987
14725,0.98628
14728,0.94598
14729,0.0017
14730,0.19838
14731,0.96382
14735,0.35637
14736,0.12342
14738,0.09946
14739,0.9974
14740,0.61318
14743,0.98677
14744,0.0504
14745,0.96467
14746,0.99765
14747,0.00352
14749,0.02754
14751,0.90694
14754,0.7805
14757,0.9972
14760,0.43205
14761,0.73022
14767,0.94098
14771,0.00492
14774,0.81134
14776,0.69962
14781,0.98676
14782,0.95451
14784,0.21372
14788,0.96457
14796,0.02054
14799,0.99771
14802,0.10912
14803,0.99647
14804,0.01412
14810,0.74219
14814,0.77409
14815,0.12023
14817,0.99736
14820,0.98767
14821,0.95838
14823,0.08984
14824,0.16287
14827,0.82414
14829,0.62013
14830,0.12079
14831,0.94819
14832,0.01291
14833,0.19754
14835,0.9079
14836,0.98763
14837,0.98043
14839,0.03938
14842,0.00829
14843,0.69366
14848,0.00468
14849,0.97822
14850,0.92055
14852,0.7808
14853,0.90287
14854,0.98896
14859,0.82616
14861,0.03913
14863,0.00367
14868,0.95965
14869,0.00139
14870,0.44223
14872,0.87435
14876,0.07557
14877,0.00086
14879,6e-05
14881,0.95557
14882,0.78724
14883,0.4682
14884,0.90847
14885,0.89455
14886,0.00062
14887,0.23061
14889,0.83869
14894,0.91854
14895,0.00096
14896,0.0874
14897,0.66124
14898,0.00091
14900,0.16332
14904,0.97819
14909,0.04004
14910,0.8217
14912,0.8271
14913,0.9995
14914,0.9676
14915,0.95183
14916,0.99472
14918,0.31485
14919,0.85051
14923,0.66063
14924,0.13083
14925,0.92146
14926,0.0374
14928,0.00132
14929,0.68964
14930,0.00537
14932,0.49962
14933,0.64088
14938,0.99709
14941,0.02261
14943,0.02421
14944,0.0396
14945,0.08062
14946,0.16042
14951,0.93792
14953,0.00547
14955,0.00057
14956,0.98488
14959,0.01819
14961,0.99991
14962,0.70594
14965,0.8232
14968,0.8319
14969,0.45115
14973,0.61717
14975,0.95098
14976,0.90625
14980,0.19171
14982,0.14954
14986,0.96051
14987,0.77449
14993,0.80956
14995,0.00266
14997,0.98626
14998,0.00012
14999,0.94309
15006,0.10677
15009,0.95805
15010,0.07822
15011,0.04128
15012,0.00341
15016,0.00038
15019,0.27588
15020,0.97322
15022,0.90162
15024,0.02236
15025,0.94687
15027,0.99861
15028,0.66357
15030,0.0158
15031,0.14778
15032,0.03958
15037,0.00066
15041,0.10822
15043,0.20891
15046,5e-05
15047,0.93326
15050,0.30036
15054,0.84951
15055,0.07669
15059,0.05954
15061,0.79586
15062,0.99392
15063,0.74929
15064,0.18417
15071,0.59936
15075,0.00466
15076,0.15547
15077,0.01168
15078,0.98442
15079,0.13058
15080,0.00315
15081,0.70824
15082,0.96491
15083,0.47062
15085,0.08793
15086,0.20362
15087,0.21525
15088,0.85877
15090,0.99811
15093,0.12512
15096,0.26393
15098,0.00072
15100,0.00609
15101,0.99901
15102,0.93808
15105,0.98826
15107,0.99176
15109,0.99519
15111,0.5381
15113,0.90388
15115,0.0081
15116,0.42911
15117,0.03113
15120,0.20169
15127,0.7801
15129,0.00272
15133,0.99854
15134,0.86867
15135,0.00434
15136,0.00033
15137,0.33019
15138,0.09085
15140,0.09151
15141,0.39321
15143,0.8971
15144,0.00241
15145,0.97544
15146,0.66438
15147,0.99448
15148,0.48583
15150,0.4084
15152,0.05026
15153,0.04493
15154,0.80757
15155,0.18287
15158,0.02648
15160,0.79209
15162,0.00074
15163,0.00115
15164,0.40273
15167,0.97738
15168,0.22192
15170,0.97946
15171,0.8363
15173,0.87757
15174,0.468
15175,0.98878
15177,0.99222
15178,0.87985
15179,0.9711
15181,0.10817
15186,0.64923
15188,0.0144
15191,0.19279
15192,0.02997
15193,0.11176
15195,0.07059
15196,0.00067
15197,0.00038
15206,0.0049
15207,0.00092
15210,0.47603
15213,0.99487
15216,0.98354
15217,0.69954
15221,0.87603
15222,0.95506
15223,0.97938
15225,0.98118
15226,0.01816
15228,0.99282
15229,0.96083
15230,0.97105
15232,0.6896
15233,0.00056
15235,0.30882
15238,0.99376
15239,0.2401
15240,0.76752
15243,0.00918
15244,0.95823
15250,0.02061
15255,0.0839
15257,0.03845
15259,0.99965
15260,0.14406
15262,0.00285
15263,0.01754
15265,0.99509
15266,0.07966
15269,0.04043
15270,0.10014
15271,0.37168
15272,0.01697
15276,0.12951
15279,0.70005
15283,0.96787
15285,0.84554
15286,0.99424
15287,0.89994
15290,0.97914
15291,0.00699
15292,0.92178
15294,0.38945
15296,0.15985
15297,0.74447
15298,0.00044
15299,0.80839
15301,0.016
15303,0.97193
15304,1e-05
15308,0.02149
15309,0.41829
15311,0.57544
15312,0.03667
15313,0.47595
15314,0.06704
15315,0.96055
15316,0.04338
15318,0.02432
15319,4e-05
15320,0.04161
15321,0.2217
15322,0.72406
15323,0.96621
15325,0.81788
15328,0.73527
15332,0.9544
15333,0.01574
15335,0.86105
15338,0.98275
15341,0.00814
15343,0.98196
15347,0.99718
15348,0.92153
15353,0.87286
15354,0.50182
15357,0.20947
15360,0.09622
15364,0.40861
15367,0.61396
15370,0.4687
15371,0.91474
15372,0.0582
15373,0.33882
15374,0.93011
15378,0.01038
15380,0.87861
15381,0.95208
15383,0.01228
15385,0.39711
15386,0.76007
15391,0.1578
15392,0.00233
15394,0.98111
15395,0.01183
15396,0.00011
15397,0.00549
15398,0.85613
15399,0.47028
15402,0.91761
15404,0.0225
15407,0.99761
15408,0.64115
15409,0.18826
15410,0.20497
15411,0.9961
15413,0.94032
15415,0.29397
15416,0.98635
15417,0.47194
15420,0.99509
15421,0.98215
15424,0.08032
15426,0.44133
15427,0.94307
15428,0.99516
15430,0.53483
15432,0.7931
15440,0.76374
15444,0.0004
15449,0.2022
15452,0.99993
15453,0.92738
15456,0.01993
15457,0.68698
15458,0.67772
15461,0.02015
15462,0.91805
15466,0.00023
15467,0.09561
15470,0.46046
15471,0.86466
15472,0.86011
15473,0.77745
15478,0.02519
15479,0.28883
15480,0.61143
15483,0.03847
15484,0.04532
15486,0.99405
15489,0.38078
15490,0.99101
15491,0.80511
15492,0.80385
15493,0.00025
15495,0.00903
15496,0.16812
15498,0.02397
15499,0.00445
15503,0.0225
15505,0.99601
15509,0.00276
15510,0.81424
15511,0.9845
15516,0.72875
15517,9e-05
15518,0.00898
15519,0.0
15520,0.20746
15521,0.85033
15533,0.05464
15535,0.89021
15536,0.0001
15541,0.27603
15545,0.02214
15546,0.37793
15549,0.44533
15553,0.01242
15555,0.07954
15556,0.0307
15557,0.00282
15561,0.02228
15562,0.94616
15564,0.9856
15566,0.00109
15567,0.0738
15568,0.99714
15569,0.39601
15571,0.1718
15573,0.01399
15574,0.00247
15576,0.00264
15577,0.33477
15584,0.88456
15585,0.00087
15586,0.99338
15588,0.99869
15589,0.00193
15590,0.88655
15591,0.93623
15594,0.10951
15595,0.08693
15598,0.06495
15600,0.97363
15602,0.99173
15604,0.88786
15605,0.00867
15606,0.74442
15607,0.44074
15613,0.00854
15615,0.11123
15616,0.99842
15618,0.98671
15621,0.91156
15622,0.9852
15623,0.93236
15627,0.00048
15628,0.96895
15631,0.84099
15635,0.95026
15636,0.69605
15638,0.99915
15640,0.09609
15641,0.9309
15643,0.253
15644,0.07986
15645,0.90697
15648,0.35476
15650,0.96739
15651,0.44666
15653,0.71495
15655,0.84562
15656,0.00632
15661,0.99211
15664,0.0069
15665,0.60301
15666,0.0
15667,0.87595
15668,0.9689
15669,0.99215
15670,0.93774
15671,0.07608
15672,0.00447
15673,0.96181
15674,0.97014
15675,5e-05
15682,0.98142
15683,0.65995
15685,0.00034
15687,0.00791
15688,0.03134
15691,0.01811
15695,0.99671
15699,0.52225
15700,0.02814
15703,0.34093
15709,0.91028
15713,0.03305
15715,0.98653
15718,0.112
15720,0.98014
15723,0.00075
15724,0.18242
15725,0.03976
15727,0.91078
15730,0.01185
15733,0.75789
15735,0.07382
15738,0.99715
15742,0.12251
15743,0.05465
15744,0.00407
15745,0.97909
15750,0.90375
15755,0.90377
15756,0.94747
15757,0.07006
15758,0.99976
15764,0.95924
15766,0.95175
15768,0.38336
15769,0.05893
15771,0.07814
15772,0.13133
15774,0.03582
15779,0.99427
15781,0.33475
15782,0.69076
15785,0.15028
15786,0.01281
15787,0.44818
15788,0.02254
15790,0.24475
15791,0.92658
15792,0.00984
15798,0.43906
15799,0.99759
15802,0.71401
15807,0.84907
15808,0.99447
15809,0.92343
15815,0.98936
15818,0.46202
15819,0.56738
15820,0.85889
15822,0.05904
15824,0.75985
15829,0.07292
15834,0.15392
15835,0.04808
15836,0.00743
15837,2e-05
15841,0.95265
15844,0.00622
15846,0.00013
15847,0.99786
15848,0.06288
15849,0.00166
15850,0.11648
15853,0.45607
15854,0.47944
15855,0.01845
15859,0.00174
15862,0.0001
15863,0.89397
15865,0.06915
15870,0.84783
15872,0.99859
15874,0.99929
15875,0.99901
15876,0.99934
15878,0.96139
15879,0.09428
15880,0.88522
15883,0.10779
15884,0.73449
15885,4e-05
15888,0.06193
15894,0.06455
15895,0.30147
15896,0.97525
15897,0.00924
15898,0.00022
15899,0.02661
15900,0.99588
15901,0.66323
15902,0.29238
15908,0.05651
15912,0.24508
15915,0.90084
15916,0.01325
15917,0.68203
15918,0.0443
15919,0.01707
15922,0.00851
15924,0.96761
15927,0.30349
15930,0.97565
15932,0.6574
15933,0.01152
15935,0.58934
15939,6e-05
15940,0.18628
15941,0.96452
15943,0.00102
15946,0.92884
15948,0.98693
15949,0.87382
15952,0.11395
15953,0.23747
15954,0.61402
15957,0.93169
15958,0.51601
15959,0.00508
15960,0.01483
15961,0.9749
15965,0.94218
15967,0.3268
15969,0.97017
15971,0.94134
15972,0.03127
15973,0.00152
15974,0.3857
15975,0.01321
15978,0.99826
15980,0.00128
15983,0.01801
15987,0.62605
15989,0.98923
15993,0.80667
15994,0.97089
15996,0.8909
15998,0.7443
16001,0.74449
16006,0.63412
16008,0.33678
16009,0.99934
16012,0.99895
16013,0.80932
16015,0.90075
16016,0.84916
16018,0.95844
16020,0.02017
16022,0.99076
16024,0.94234
16025,0.04697
16026,0.64025
16030,0.94969
16032,0.95878
16034,0.14979
16035,0.97752
16038,0.52538
16040,0.78361
16043,0.0449
16044,0.05382
16045,0.62948
16046,0.99291
16049,0.96082
16050,0.02384
16053,0.03618
16054,0.99357
16055,0.84427
16057,0.09781
16059,0.98916
16064,0.18977
16065,0.00258
16067,0.67846
16071,0.85762
16072,0.00035
16074,0.17599
16075,0.98058
16076,0.01376
16077,0.23881
16078,0.9773
16081,0.98718
16083,0.20407
16084,0.00671
16088,0.00065
16090,0.41855
16091,0.16101
16093,0.01292
16094,0.05101
16095,0.99809
16096,0.10133
16097,0.58821
16100,0.97272
16102,0.09501
16104,0.013
16110,0.96336
16111,0.97561
16112,0.77814
16115,0.7318
16116,0.89222
16117,0.98016
16118,0.81073
16119,0.84994
16120,0.9372
16122,0.69277
16125,0.9343
16128,0.90842
16131,0.56517
16132,0.00331
16133,0.20736
16135,0.32599
16139,7e-05
16143,0.03009
16144,0.02027
16147,0.20144
16150,0.81008
16152,0.60395
16153,0.90231
16157,0.13021
16158,0.97566
16160,0.00721
16162,0.66872
16168,0.01907
16169,0.99427
16170,0.74893
16171,0.9819
16173,0.97492
16176,0.98366
16178,0.98517
16179,0.49281
16181,0.44911
16182,0.18579
16184,0.02425
16185,0.13137
16187,0.66397
16188,0.00268
16189,0.00086
16190,0.14186
16193,0.65781
16194,0.00666
16195,0.7655
16196,0.94013
16197,0.23445
16201,0.06325
16204,0.09221
16205,0.00021
16207,0.03335
16209,0.00298
16212,0.38742
16213,0.00076
16214,0.99323
16215,0.98198
16216,0.90073
16217,0.97561
16218,0.17605
16219,0.99973
16223,0.99894
16225,0.02515
16226,0.08737
16227,0.98284
16238,0.00325
16240,0.08406
16241,0.07522
16242,0.01397
16244,0.99654
16245,0.95535
16247,0.90583
16248,0.85976
16250,0.00705
16251,0.02778
16252,0.00293
16254,0.6309
16255,0.00093
16256,0.00388
16258,0.00466
16261,0.36026
16262,0.96556
16263,0.99997
16266,0.02239
16267,0.23892
16269,0.34295
16270,0.56058
16271,0.01548
16272,0.00606
16273,0.0351
16276,0.41105
16277,0.03321
16278,0.00603
16279,0.48189
16280,0.07476
16285,0.00852
16286,0.11625
16287,0.68814
16288,0.36367
16289,0.82461
16290,0.01415
16291,0.93325
16295,0.60776
16296,0.89386
16298,0.96115
16299,0.94953
16301,0.00495
16302,0.08759
16303,0.42785
16304,2e-05
16305,0.00042
16309,0.90634
16310,0.30202
16313,0.10135
16314,0.83708
16316,0.97728
16320,0.01051
16321,0.99869
16323,0.00431
16324,0.0617
16325,0.35179
16327,0.06926
16328,0.12667
16332,0.98726
16333,0.03011
16334,0.9911
16336,0.10496
16338,0.03698
16342,0.0174
16344,0.05547
16346,0.95075
16347,0.95495
16348,0.99109
16352,3e-05
16354,0.09202
16359,0.93533
16360,0.93056
16361,0.05063
16363,0.87918
16365,0.00253
16366,0.93783
16372,0.02642
16373,0.99901
16374,0.98375
16377,0.89391
16378,0.00422
16380,0.11173
16381,0.9976
16382,0.99799
16383,0.12107
16384,0.00115
16385,0.98254
16386,0.15503
16387,0.99476
16388,0.24497
16389,0.03209
16392,0.00055
16394,0.00323
16395,0.99708
16398,0.05809
16399,0.46598
16401,0.99872
16402,0.20428
16403,0.00217
16404,0.97261
16408,0.03031
16409,0.25541
16411,0.99777
16413,0.00017
16415,0.25226
16416,0.03603
16417,0.04577
16422,0.84977
16427,0.98904
16430,0.71008
16432,0.99671
16438,0.99374
16443,0.01495
16449,0.0208
16453,0.68071
16454,0.92695
16455,0.98796
16458,0.06786
16461,0.99972
16462,0.9508
16463,0.95725
16465,0.98439
16466,0.00453
16471,1e-05
16475,0.81672
16476,0.91812
16478,0.86648
16480,0.99976
16481,0.08748
16484,0.98155
16485,0.68448
16487,0.01504
16488,0.92098
16494,0.99813
16496,0.9899
16497,0.96192
16498,0.99023
16499,0.96338
16500,0.48103
16501,0.94504
16502,0.84539
16504,0.9044
16506,0.0016
16507,0.00141
16510,0.70486
16511,0.55942
16514,0.09401
16515,0.12295
16517,0.05576
16518,0.00046
16519,0.01571
16521,2e-05
16522,0.99917
16526,0.77189
16529,0.66939
16532,0.28022
16533,0.99759
16534,0.28921
16537,0.42099
16538,0.94204
16539,0.17605
16541,0.04109
16542,0.92229
16543,0.01743
16549,0.9979
16550,0.99803
16553,0.87005
16556,0.03184
16558,0.00024
16560,0.65449
16561,0.43324
16564,0.02734
16568,0.8832
16569,0.03157
16571,0.07049
16572,0.2317
16573,0.75979
16574,0.47105
16575,0.74803
16577,0.2935
16581,0.03497
16582,0.28121
16584,0.00445
16586,0.9935
16591,0.2244
16592,0.81059
16593,0.99909
16595,0.30582
16596,0.74793
16599,0.93131
16601,0.96855
16602,0.31853
16603,0.00252
16605,0.56734
16609,0.00334
16610,0.00014
16611,0.52447
16612,0.30024
16615,0.36686
16617,0.98262
16618,0.83785
16619,0.19042
16621,0.99967
16622,0.32464
16624,0.37224
16625,0.99698
16631,0.67065
16636,0.85748
16638,0.65849
16640,0.68068
16641,0.61107
16644,0.86919
16648,0.96593
16649,0.72248
16651,0.01817
16652,0.0022
16653,0.98885
16654,0.99846
16656,0.08287
16657,0.01188
16658,0.54755
16660,0.99375
16661,0.13993
16665,0.28202
16666,0.00035
16669,0.28149
16671,0.97122
16673,0.00054
16674,0.98565
16676,0.73193
16677,0.95643
16678,0.19499
16683,0.85281
16688,0.99048
16689,0.04863
16696,0.92951
16699,0.93687
16700,0.98015
16701,0.95597
16702,0.00555
16703,0.99413
16704,0.0525
16705,0.00333
16706,0.00133
16708,0.45416
16710,0.97144
16713,0.14363
16715,0.99588
16716,0.05135
16717,0.85967
16719,0.83213
16721,0.42112
16722,0.32863
16724,0.00453
16725,0.0116
16726,0.02994
16728,0.95175
16732,0.99478
16733,0.00659
16734,0.49427
16735,0.59093
16736,0.98851
16737,0.01899
16739,0.45407
16742,0.99629
16743,0.16644
16745,0.99847
16750,0.01296
16752,0.99097
16755,0.96971
16757,0.26677
16759,0.92614
16761,0.98154
16762,0.00093
16765,0.99456
16768,0.89392
16769,0.70869
16770,0.86714
16771,0.93568
16775,0.06877
16783,0.91336
16784,0.35169
16787,0.99261
16789,0.00374
16790,0.0423
16791,0.99087
16792,0.97196
16793,0.01228
16794,0.04767
16796,0.9905
16797,0.97364
16800,0.24091
16801,0.10401
16802,0.9964
16803,0.83644
16805,0.89098
16807,0.00016
16809,0.9508
16810,0.9956
16812,0.74446
16815,5e-05
16816,0.16649
16817,0.01521
16820,0.90055
16821,0.07071
16822,0.23354
16823,0.00556
16824,0.0178
16825,0.99964
16827,0.38806
16828,0.00164
16830,0.98068
16831,0.00014
16836,0.00728
16839,0.99597
16844,0.00881
16845,0.75066
16846,0.09103
16847,0.83235
16848,0.02471
16853,0.98703
16859,0.00637
16860,0.87687
16861,0.74393
16862,0.9891
16864,0.99678
16865,0.98686
16866,0.13129
16867,0.01182
16868,0.92095
16869,0.94471
16870,0.03281
16871,0.99268
16877,0.01845
16879,0.75022
16880,2e-05
16881,0.99072
16882,0.09198
16886,0.94731
16890,0.03596
16892,0.74484
16893,0.87122
16894,0.4611
16895,0.44095
16896,0.97476
16897,0.9787
16900,0.00267
16902,0.93434
16904,0.96869
16906,0.00221
16907,0.99813
16910,0.976
16912,0.93421
16913,0.46525
16917,0.07424
16921,0.52778
16922,0.00118
16923,0.98957
16924,0.0839
16925,0.00831
16927,0.14312
16929,0.43623
16931,0.96297
16937,0.01599
16938,0.00151
16940,0.87042
16941,0.42994
16943,0.99212
16947,0.65632
16949,0.00039
16950,0.35464
16952,2e-05
16960,0.73719
16961,0.99995
16962,0.84928
16963,0.74774
16968,0.99433
16970,0.3654
16971,0.44208
16972,9e-05
16973,0.98166
16979,0.87049
16981,0.16471
16983,0.99856
16986,0.73676
16988,0.52156
16993,0.00012
16995,0.5247
16998,0.92681
17000,0.21207
17004,0.59027
17005,0.52557
17007,0.28219
17008,0.00085
17009,0.42414
17010,0.39748
17011,0.97363
17012,0.00166
17014,0.86484
17016,0.87144
17018,0.91112
17019,0.66179
17021,0.88929
17024,0.86079
17025,0.14669
17028,0.11775
17029,0.92813
17032,0.01041
17040,0.98323
17041,0.9982
17042,0.57172
17047,0.09098
17048,0.96489
17053,0.48712
17059,0.04223
17060,0.95926
17062,0.88241
17063,0.00106
17064,0.00725
17065,0.0113
17067,0.56715
17069,0.34332
17073,0.13171
17076,0.08575
17077,0.97985
17078,0.99612
17079,0.21631
17082,0.14177
17084,0.05643
17085,0.00081
17086,0.98346
17091,0.74493
17092,0.057
17093,0.93502
17096,0.92253
17097,0.98482
17098,0.98495
17100,0.82706
17104,0.00189
17106,0.59547
17107,0.99484
17108,0.94164
17109,0.92951
17111,0.01873
17117,0.76471
17118,0.05896
17122,0.02903
17124,0.89871
17125,0.04064
17128,0.00107
17129,0.97018
17133,0.06654
17134,0.99107
17135,0.98721
17139,0.99234
17142,0.87847
17144,0.8668
17149,0.95862
17150,0.00257
17151,0.99867
17152,0.00083
17154,0.05575
17155,0.92617
17157,0.4161
17158,0.37021
17159,0.87839
17160,0.9685
17161,0.02815
17165,0.23214
17166,0.19417
17167,0.93438
17168,0.89458
17170,0.28789
17171,0.72076
17172,0.17415
17174,0.7792
17175,0.94358
17178,0.92321
17179,0.4933
17182,0.16352
17183,0.99644
17185,0.67598
17186,0.13875
17188,0.63813
17189,0.98199
17191,0.81358
17192,0.18881
17194,0.87364
17195,0.29541
17197,0.93717
17199,0.73974
17200,0.43073
17201,0.85658
17203,0.97935
17204,0.55175
17205,0.0077
17206,0.99332
17209,0.70433
17211,0.99005
17213,0.4034
17214,0.05111
17218,0.97037
17220,0.97138
17224,0.02591
17226,0.83299
17228,0.02142
17229,0.99798
17230,0.51414
17231,0.98072
17233,0.95122
17235,0.93069
17237,0.99596
17238,3e-05
17239,0.08216
17240,0.0081
17242,0.93525
17244,0.0023
17245,0.00439
17246,0.27531
17248,0.98573
17250,0.96326
17251,0.02089
17253,0.98609
17254,0.00308
17260,0.92471
17261,0.90785
17262,0.89856
17267,0.00044
17270,0.31042
17271,0.86494
17274,0.04998
17277,0.81201
17280,0.8141
17282,0.00147
17283,0.49092
17284,0.53019
17285,0.21822
17291,0.9855
17292,0.00403
17293,0.01493
17295,0.7805
17296,0.93329
17298,0.07151
17301,0.17686
17304,0.93866
17305,0.51086
17307,0.18603
17308,0.62544
17311,0.62611
17314,0.02565
17315,0.80567
17316,0.98729
17317,0.9901
17318,0.17479
17322,0.86557
17325,0.97718
17330,0.00066
17332,0.73857
17335,0.97886
17336,0.98511
17337,0.06542
17340,0.00035
17341,0.05958
17343,0.95956
17347,0.6328
17349,0.93119
17351,0.96163
17353,0.60403
17354,0.01726
17355,0.98701
17358,0.06067
17359,0.00489
17361,0.97346
17362,0.02156
17365,0.96149
17370,0.36972
17371,0.00136
17375,0.12513
17376,0.00793
17378,0.03045
17380,0.078
17384,0.91433
17386,0.73447
17387,0.37607
17388,0.5518
17390,0.98058
17392,0.662
17394,0.00017
17396,0.7979
17397,0.12094
17398,0.89649
17400,0.00069
17403,0.99808
17409,0.67287
17410,0.83667
17414,0.00035
17416,0.73857
17417,0.74184
17419,0.97858
17420,0.97382
17426,0.03224
17427,0.99933
17428,0.989
17429,0.00299
17432,0.99611
17435,0.29338
17437,0.99333
17438,0.10401
17441,0.00057
17446,0.83408
17447,0.6545
17448,0.95482
17449,0.89261
17450,0.05995
17451,0.95998
17452,0.83742
17453,0.05621
17455,0.40157
17460,0.00113
17466,0.0103
17469,0.04275
17470,0.28826
17472,0.79241
17474,0.80095
17476,0.66192
17478,0.05164
17479,0.0033
17480,0.05787
17481,0.7067
17483,0.83058
17484,0.45977
17485,0.09581
17487,0.06655
17488,0.99375
17489,0.00317
17490,0.00996
17491,0.92835
17492,0.97012
17493,0.07618
17494,0.28765
17495,0.00087
17497,0.89056
17498,0.0001
17499,0.00087
17501,0.98403
17502,0.99929
17503,0.1476
17505,0.02989
17508,0.22237
17509,0.86128
17510,0.98741
17512,0.94501
17513,0.27523
17517,0.95668
17521,0.99501
17527,0.00186
17530,0.16824
17531,0.93577
17533,0.22152
17534,0.22491
17535,0.00581
17538,0.9928
17540,0.06791
17542,0.21055
17544,0.98879
17545,0.08707
17546,0.39675
17549,0.01257
17551,0.83467
17552,0.71555
17554,0.86431
17555,0.91874
17556,0.77039
17563,0.01361
17564,0.62125
17569,0.00079
17571,0.00522
17573,0.99124
17574,0.99699
17575,0.01538
17578,0.0017
17579,0.93814
17580,0.32221
17581,0.29314
17583,0.01792
